"Date","Period","GrossExposure","PortfolioReturn","PortfolioRisk","PredictedReturn"
2023-01-17,"2023",3,-4.44368722146496e-06,0.0242549926547404,0.0113896110821267
2023-01-18,"2023",1,0.00259816001669894,0.0243390569606656,0.0110314602273329
2023-01-18,"2023",1.5,0.00245712988515257,0.024269985118371,0.0114746269842483
2023-01-18,"2023",2,0.00245712988515257,0.024269985118371,0.0114746269842483
2023-01-18,"2023",2.5,0.00245712988515257,0.024269985118371,0.0114746269842483
2023-01-18,"2023",3,0.00245712988515257,0.024269985118371,0.0114746269842483
2023-01-19,"2023",1,-0.00117373840948949,0.0235602606653226,0.013405305657645
2023-01-19,"2023",1.5,-0.000701677829459277,0.0232677313767551,0.0145905987734348
2023-01-19,"2023",2,-0.000701677829459277,0.0232677313767551,0.0145905987734348
2023-01-19,"2023",2.5,-0.000701677829459277,0.0232677313767551,0.0145905987734348
2023-01-19,"2023",3,-0.000701677829459277,0.0232677313767551,0.0145905987734348
2023-01-20,"2023",1,0.00163068404743718,0.0242449587260076,0.0107114320883167
2023-01-20,"2023",1.5,0.00185315062731032,0.0241354391022513,0.0113052435588088
2023-01-20,"2023",2,0.00185315062731032,0.0241354391022513,0.0113052435588088
2023-01-20,"2023",2.5,0.00185315062731032,0.0241354391022513,0.0113052435588088
2023-01-20,"2023",3,0.00185315062731032,0.0241354391022513,0.0113052435588088
2023-01-23,"2023",1,0.000563693728670212,0.0230453017722355,0.0128129834963572
2023-01-23,"2023",1.5,0.000401382866601879,0.0227740277657133,0.0139303618645461
2023-01-23,"2023",2,0.000401382866601879,0.0227740277657133,0.0139303618645461
2023-01-23,"2023",2.5,0.000401382866601879,0.0227740277657133,0.0139303618645461
2023-01-23,"2023",3,0.000401382866601879,0.0227740277657133,0.0139303618645461
2023-01-24,"2023",1,-0.000585334763352098,0.0245780600232972,0.0111214710286873
2023-01-24,"2023",1.5,-0.000563216331819637,0.0244967799019269,0.0119211927077952
2023-01-24,"2023",2,-0.000563216331819637,0.0244967799019269,0.0119211927077952
2023-01-24,"2023",2.5,-0.000563216331819637,0.0244967799019269,0.0119211927077952
2023-01-24,"2023",3,-0.000563216331819637,0.0244967799019269,0.0119211927077952
2023-01-25,"2023",1,-8.45239042397276e-05,0.0242117100733787,0.0105456326550484
2023-01-25,"2023",1.5,4.04072960314122e-05,0.0240962615035769,0.0111482471886755
2023-01-25,"2023",2,4.04072960314122e-05,0.0240962615035769,0.0111482471886755
2023-01-25,"2023",2.5,4.04072960314122e-05,0.0240962615035769,0.0111482471886755
2023-01-25,"2023",3,4.04072960314122e-05,0.0240962615035769,0.0111482471886755
2023-01-26,"2023",1,0.00183315713711692,0.0230028182737851,0.012056474592194
2023-01-26,"2023",1.5,0.00164350302765883,0.0227349104888451,0.0131728736148659
2023-01-26,"2023",2,0.00164350302765883,0.0227349104888451,0.0131728736148659
2023-01-26,"2023",2.5,0.00164350302765883,0.0227349104888451,0.0131728736148659
2023-01-26,"2023",3,0.00164350302765883,0.0227349104888451,0.0131728736148659
2023-01-27,"2023",1,0.000739005753866681,0.0229960955980524,0.012319656106436
2023-01-27,"2023",1.5,0.000444104685097858,0.0227487297327234,0.0135127556898518
2023-01-27,"2023",2,0.000444104685097858,0.0227487297327234,0.0135127556898518
2023-01-27,"2023",2.5,0.000444104685097858,0.0227487297327234,0.0135127556898518
2023-01-27,"2023",3,0.000444104685097858,0.0227487297327234,0.0135127556898518
2023-01-30,"2023",1,-0.000231367667042872,0.0229943708787574,0.0124386792709402
2023-01-30,"2023",1.5,-0.000168478858257461,0.022737226659527,0.0135391406414627
2023-01-30,"2023",2,-0.000168478858257461,0.022737226659527,0.0135391406414627
2023-01-30,"2023",2.5,-0.000168478858257461,0.022737226659527,0.0135391406414627
2023-01-30,"2023",3,-0.000168478858257461,0.022737226659527,0.0135391406414627
2023-01-31,"2023",1,-0.00272397101660177,0.0241756150096698,0.010556667777592
2023-01-31,"2023",1.5,-0.00269418103006751,0.0241040382894718,0.0111594917133489
2023-01-31,"2023",2,-0.00269418103006751,0.0241040382894718,0.0111594917133489
2023-01-31,"2023",2.5,-0.00269418103006751,0.0241040382894718,0.0111594917133489
2023-01-31,"2023",3,-0.00269418103006751,0.0241040382894718,0.0111594917133489
2023-02-01,"2023",1,-0.00164623386259871,0.0234983752635559,0.0123763722783452
2023-02-01,"2023",1.5,-0.00171721692476529,0.0232142273840375,0.013685324392345
2023-02-01,"2023",2,-0.00171721692476529,0.0232142273840375,0.013685324392345
2023-02-01,"2023",2.5,-0.00171721692476529,0.0232142273840375,0.013685324392345
2023-02-01,"2023",3,-0.00171721692476529,0.0232142273840375,0.013685324392345
2023-02-02,"2023",1,0.000341185110769279,0.0229913783902011,0.0118497772418161
2023-02-02,"2023",1.5,-0.000382771130308106,0.0227299874453647,0.01298241861398
2023-02-02,"2023",2,-0.000382771130308106,0.0227299874453647,0.01298241861398
2023-02-02,"2023",2.5,-0.000382771130308106,0.0227299874453647,0.01298241861398
2023-02-02,"2023",3,-0.000382771130308106,0.0227299874453647,0.01298241861398
2023-02-03,"2023",1,-0.00237286218234426,0.0242040424675585,0.00969894965706882
2023-02-03,"2023",1.5,-0.00239101441794919,0.0241468362659841,0.00998518637657657
2023-02-03,"2023",2,-0.00239101441794919,0.0241468362659841,0.00998518637657657
2023-02-03,"2023",2.5,-0.00239101441794919,0.0241468362659841,0.00998518637657657
2023-02-03,"2023",3,-0.00239101441794919,0.0241468362659841,0.00998518637657657
2023-02-06,"2023",1,0.00290452961269869,0.024163919250455,0.00928692222478662
2023-02-06,"2023",1.5,0.00290214408964537,0.0240922373756469,0.0094827475192581
2023-02-06,"2023",2,0.00290214408964537,0.0240922373756469,0.0094827475192581
2023-02-06,"2023",2.5,0.00290214408964537,0.0240922373756469,0.0094827475192581
2023-02-06,"2023",3,0.00290214408964537,0.0240922373756469,0.0094827475192581
2023-02-07,"2023",1,0.00205574424048896,0.0240359042426853,0.0107118510871186
2023-02-07,"2023",1.5,0.00222161498168812,0.0238727682534888,0.0115690104260148
2023-02-07,"2023",2,0.00222161498168812,0.0238727682534888,0.0115690104260148
2023-02-07,"2023",2.5,0.00222161498168812,0.0238727682534888,0.0115690104260148
2023-02-07,"2023",3,0.00222161498168812,0.0238727682534888,0.0115690104260148
2023-02-08,"2023",1,1.2969224941698e-05,0.0235092014295825,0.0123798283290291
2023-02-08,"2023",1.5,0.000133869243215744,0.0232284929441899,0.013726683134377
2023-02-08,"2023",2,0.000133869243215744,0.0232284929441899,0.013726683134377
2023-02-08,"2023",2.5,0.000133869243215744,0.0232284929441899,0.013726683134377
2023-02-08,"2023",3,0.000133869243215744,0.0232284929441899,0.013726683134377
2023-02-09,"2023",1,0.000202589925239924,0.0230377862327214,0.0120906250752334
2023-02-09,"2023",1.5,0.000161238593306157,0.0228199782759616,0.0131113284531523
2023-02-09,"2023",2,0.000161238593306157,0.0228199782759616,0.0131113284531523
2023-02-09,"2023",2.5,0.000161238593306157,0.0228199782759616,0.0131113284531523
2023-02-09,"2023",3,0.000161238593306157,0.0228199782759616,0.0131113284531523
2023-02-10,"2023",1,0.000544854245853406,0.0245674130834517,0.00996479017007889
2023-02-10,"2023",1.5,0.000651809465328019,0.024498570529358,0.0105325009530465
2023-02-10,"2023",2,0.000651809465328019,0.024498570529358,0.0105325009530465
2023-02-10,"2023",2.5,0.000651809465328019,0.024498570529358,0.0105325009530465
2023-02-10,"2023",3,0.000651809465328019,0.024498570529358,0.0105325009530465
2023-02-13,"2023",1,0.000372508374922556,0.0235269997778053,0.0127572017083552
2023-02-13,"2023",1.5,0.000224098198838502,0.02328551472772,0.0140131638473252
2023-02-13,"2023",2,0.000224098198838502,0.02328551472772,0.0140131638473252
2023-02-13,"2023",2.5,0.000224098198838502,0.02328551472772,0.0140131638473252
2023-02-13,"2023",3,0.000224098198838502,0.02328551472772,0.0140131638473252
2023-02-14,"2023",1,0.00299482294044107,0.0245587340856452,0.0100514962839781
2023-02-14,"2023",1.5,0.00305189363728677,0.024487395543767,0.0106097244194991
2023-02-14,"2023",2,0.00305189363728677,0.024487395543767,0.0106097244194991
2023-02-14,"2023",2.5,0.00305189363728677,0.024487395543767,0.0106097244194991
2023-02-14,"2023",3,0.00305189363728677,0.024487395543767,0.0106097244194991
2023-02-15,"2023",1,0.000668019431912257,0.0235314996611108,0.0130349285324444
2023-02-15,"2023",1.5,0.000179721472379852,0.0232933214641599,0.0142793351151989
2023-02-15,"2023",2,0.000179721472379852,0.0232933214641599,0.0142793351151989
2023-02-15,"2023",2.5,0.000179721472379852,0.0232933214641599,0.0142793351151989
2023-02-15,"2023",3,0.000179721472379852,0.0232933214641599,0.0142793351151989
2023-02-16,"2023",1,0.00129592758708531,0.0195269405819403,0.0103232527530773
2023-02-16,"2023",1.5,0.00154955603301773,0.0194019761663207,0.0105554264792269
2023-02-16,"2023",2,0.00154955603301773,0.0194019761663207,0.0105554264792269
2023-02-16,"2023",2.5,0.00154955603301773,0.0194019761663207,0.0105554264792269
2023-02-16,"2023",3,0.00154955603301773,0.0194019761663207,0.0105554264792269
2023-02-17,"2023",1,-0.000175337841286684,0.0235173777211994,0.0129464094212782
2023-02-17,"2023",1.5,-0.00013351075825275,0.0232603981292671,0.0140713985706123
2023-02-17,"2023",2,-0.00013351075825275,0.0232603981292671,0.0140713985706123
2023-02-17,"2023",2.5,-0.00013351075825275,0.0232603981292671,0.0140713985706123
2023-02-17,"2023",3,-0.00013351075825275,0.0232603981292671,0.0140713985706123
2023-02-21,"2023",1,0.00227790287093241,0.0241683750513228,0.0103679228934699
2023-02-21,"2023",1.5,0.00227856103294249,0.0240949891933772,0.0105822786391938
2023-02-21,"2023",2,0.00227856103294249,0.0240949891933772,0.0105822786391938
2023-02-21,"2023",2.5,0.00227856103294249,0.0240949891933772,0.0105822786391938
2023-02-21,"2023",3,0.00227856103294249,0.0240949891933772,0.0105822786391938
2023-02-22,"2023",1,0.00294947176559019,0.0235279180632969,0.0131811481353375
2023-02-22,"2023",1.5,0.00263233189501008,0.0232674031875906,0.0143508159090646
2023-02-22,"2023",2,0.00263233189501008,0.0232674031875906,0.0143508159090646
2023-02-22,"2023",2.5,0.00263233189501008,0.0232674031875906,0.0143508159090646
2023-02-22,"2023",3,0.00263233189501008,0.0232674031875906,0.0143508159090646
2023-02-23,"2023",1,-0.000712281676485474,0.0245888042032902,0.0110120014102141
2023-02-23,"2023",1.5,-0.000768422031886124,0.0245421312876649,0.0113183418360574
2023-02-23,"2023",2,-0.000768422031886124,0.0245421312876649,0.0113183418360574
2023-02-23,"2023",2.5,-0.000768422031886124,0.0245421312876649,0.0113183418360574
2023-02-23,"2023",3,-0.000768422031886124,0.0245421312876649,0.0113183418360574
2023-02-24,"2023",1,-6.99942191223623e-05,0.0236151402266024,0.0129934310303122
2023-02-24,"2023",1.5,0.000157696835106084,0.0234492086204667,0.0139872850730769
2023-02-24,"2023",2,0.000157696835106084,0.0234492086204667,0.0139872850730769
2023-02-24,"2023",2.5,0.000157696835106084,0.0234492086204667,0.0139872850730769
2023-02-24,"2023",3,0.000157696835106084,0.0234492086204667,0.0139872850730769
2023-02-27,"2023",1,0.00240321999983676,0.0195248847369583,0.0104420888365519
2023-02-27,"2023",1.5,0.00233907012828552,0.0193887848249351,0.0107256276381295
2023-02-27,"2023",2,0.00233907012828552,0.0193887848249351,0.0107256276381295
2023-02-27,"2023",2.5,0.00233907012828552,0.0193887848249351,0.0107256276381295
2023-02-27,"2023",3,0.00233907012828552,0.0193887848249351,0.0107256276381295
2023-02-28,"2023",1,0.00214246114639863,0.0235474122886754,0.0135929427753285
2023-02-28,"2023",1.5,0.00199157101931487,0.0232829563389348,0.0146986138032498
2023-02-28,"2023",2,0.00199157101931487,0.0232829563389348,0.0146986138032498
2023-02-28,"2023",2.5,0.00199157101931487,0.0232829563389348,0.0146986138032498
2023-02-28,"2023",3,0.00199157101931487,0.0232829563389348,0.0146986138032498
2023-03-01,"2023",1,-0.0012665453555597,0.0195628076530936,0.0110314664487757
2023-03-01,"2023",1.5,-0.00134924583597457,0.0194376061558335,0.0113530316414727
2023-03-01,"2023",2,-0.00134924583597457,0.0194376061558335,0.0113530316414727
2023-03-01,"2023",2.5,-0.00134924583597457,0.0194376061558335,0.0113530316414727
2023-03-01,"2023",3,-0.00134924583597457,0.0194376061558335,0.0113530316414727
2023-03-02,"2023",1,-0.00398191094045812,0.0236200063743697,0.0131633598634649
2023-03-02,"2023",1.5,-0.00399028441881207,0.0234513681868878,0.0141986174194568
2023-03-02,"2023",2,-0.00399028441881207,0.0234513681868878,0.0141986174194568
2023-03-02,"2023",2.5,-0.00399028441881207,0.0234513681868878,0.0141986174194568
2023-03-02,"2023",3,-0.00399028441881207,0.0234513681868878,0.0141986174194568
2023-03-03,"2023",1,0.00148532702125103,0.0246541256820184,0.0107069906274649
2023-03-03,"2023",1.5,0.00139767781553123,0.0246041699481647,0.0110246736910081
2023-03-03,"2023",2,0.00139767781553123,0.0246041699481647,0.0110246736910081
2023-03-03,"2023",2.5,0.00139767781553123,0.0246041699481647,0.0110246736910081
2023-03-03,"2023",3,0.00139767781553123,0.0246041699481647,0.0110246736910081
2023-03-06,"2023",1,-0.000797970539897109,0.024044704159063,0.0113764088651072
2023-03-06,"2023",1.5,-0.000759714162497825,0.0239470294877915,0.0119051813618893
2023-03-06,"2023",2,-0.000759714162497825,0.0239470294877915,0.0119051813618893
2023-03-06,"2023",2.5,-0.000759714162497825,0.0239470294877915,0.0119051813618893
2023-03-06,"2023",3,-0.000759714162497825,0.0239470294877915,0.0119051813618893
2023-03-07,"2023",1,0.00187116136947087,0.0243232344220889,0.0108132852365315
2023-03-07,"2023",1.5,0.0017838299745224,0.0242444698350772,0.0113621229114438
2023-03-07,"2023",2,0.0017838299745224,0.0242444698350772,0.0113621229114438
2023-03-07,"2023",2.5,0.0017838299745224,0.0242444698350772,0.0113621229114438
2023-03-07,"2023",3,0.0017838299745224,0.0242444698350772,0.0113621229114438
2023-03-08,"2023",1,0.000470014762361287,0.0247950839026285,0.0114302513986381
2023-03-08,"2023",1.5,0.00048261440829518,0.0247709484878799,0.0119119513431757
2023-03-08,"2023",2,0.00048261440829518,0.0247709484878799,0.0119119513431757
2023-03-08,"2023",2.5,0.00048261440829518,0.0247709484878799,0.0119119513431757
2023-03-08,"2023",3,0.00048261440829518,0.0247709484878799,0.0119119513431757
2023-03-09,"2023",1,-0.000791158005988998,0.0195699944510949,0.0113242444835096
2023-03-09,"2023",1.5,-0.000474825887595437,0.0194441046093767,0.0115223250631209
2023-03-09,"2023",2,-0.000474825887595437,0.0194441046093767,0.0115223250631209
2023-03-09,"2023",2.5,-0.000474825887595437,0.0194441046093767,0.0115223250631209
2023-03-09,"2023",3,-0.000474825887595437,0.0194441046093767,0.0115223250631209
2023-03-10,"2023",1,0.000922239382904137,0.0236545958622527,0.0131559778745584
2023-03-10,"2023",1.5,0.000898255901310682,0.0234853534069234,0.014150436754793
2023-03-10,"2023",2,0.000898255901310682,0.0234853534069234,0.014150436754793
2023-03-10,"2023",2.5,0.000898255901310682,0.0234853534069234,0.014150436754793
2023-03-10,"2023",3,0.000898255901310682,0.0234853534069234,0.014150436754793
2023-03-13,"2023",1,-0.00153030552046208,0.0245005860524637,0.0113544878140067
2023-03-13,"2023",1.5,-0.00107756538753937,0.0244571440979714,0.0118408041060957
2023-03-13,"2023",2,-0.00107756538753937,0.0244571440979714,0.0118408041060957
2023-03-13,"2023",2.5,-0.00107756538753937,0.0244571440979714,0.0118408041060957
2023-03-13,"2023",3,-0.00107756538753937,0.0244571440979714,0.0118408041060957
2023-03-14,"2023",1,-0.00447103281593023,0.0244775513958163,0.0111474155396142
2023-03-14,"2023",1.5,-0.00445598207393253,0.0244548353670021,0.0112396670926507
2023-03-14,"2023",2,-0.00445598207393253,0.0244548353670021,0.0112396670926507
2023-03-14,"2023",2.5,-0.00445598207393253,0.0244548353670021,0.0112396670926507
2023-03-14,"2023",3,-0.00445598207393253,0.0244548353670021,0.0112396670926507
2023-03-15,"2023",1,0.00439488257748836,0.0244828992859274,0.0102646674060918
2023-03-15,"2023",1.5,0.00450314370857573,0.0244609377253157,0.0103581397028583
2023-03-15,"2023",2,0.00450314370857573,0.0244609377253157,0.0103581397028583
2023-03-15,"2023",2.5,0.00450314370857573,0.0244609377253157,0.0103581397028583
2023-03-15,"2023",3,0.00450314370857573,0.0244609377253157,0.0103581397028583
2023-03-16,"2023",1,0.000249151136578712,0.0244944359183098,0.0110716582000171
2023-03-16,"2023",1.5,0.000420038681537148,0.0244740940525081,0.0111821994630903
2023-03-16,"2023",2,0.000420038681537148,0.0244740940525081,0.0111821994630903
2023-03-16,"2023",2.5,0.000420038681537148,0.0244740940525081,0.0111821994630903
2023-03-16,"2023",3,0.000420038681537148,0.0244740940525081,0.0111821994630903
2023-03-17,"2023",1,-0.000134880416165211,0.0244847272632656,0.0108709807885811
2023-03-17,"2023",1.5,-9.78535079062693e-05,0.024463230140733,0.0110435212342173
2023-03-17,"2023",2,-9.78535079062693e-05,0.024463230140733,0.0110435212342173
2023-03-17,"2023",2.5,-9.78535079062693e-05,0.024463230140733,0.0110435212342173
2023-03-17,"2023",3,-9.78535079062693e-05,0.024463230140733,0.0110435212342173
2023-03-20,"2023",1,0.000927541774258068,0.0304087073842727,0.0127647551256161
2023-03-20,"2023",1.5,0.000904919892969036,0.0304065711615822,0.0129261807952711
2023-03-20,"2023",2,0.000904919892969036,0.0304065711615822,0.0129261807952711
2023-03-20,"2023",2.5,0.000904919892969036,0.0304065711615822,0.0129261807952711
2023-03-20,"2023",3,0.000904919892969036,0.0304065711615822,0.0129261807952711
2023-03-21,"2023",1,-0.000102033849870577,0.0195440930087138,0.0114347605626445
2023-03-21,"2023",1.5,-0.000469204043528192,0.0194150629801316,0.0118854738493286
2023-03-21,"2023",2,-0.000469204043528192,0.0194150629801316,0.0118854738493286
2023-03-21,"2023",2.5,-0.000469204043528192,0.0194150629801316,0.0118854738493286
2023-03-21,"2023",3,-0.000469204043528192,0.0194150629801316,0.0118854738493286
2023-03-22,"2023",1,-5.42552978029384e-05,0.0202337047384301,0.0121029275133793
2023-03-22,"2023",1.5,0.000256228073028008,0.0200970640346096,0.0123139258744625
2023-03-22,"2023",2,0.000256228073028008,0.0200970640346096,0.0123139258744625
2023-03-22,"2023",2.5,0.000256228073028008,0.0200970640346096,0.0123139258744625
2023-03-22,"2023",3,0.000256228073028008,0.0200970640346096,0.0123139258744625
2023-03-23,"2023",1,0.00220610387860023,0.0244759966985923,0.0110218755814245
2023-03-23,"2023",1.5,0.00234811002090887,0.0244563581614376,0.0111585537897691
2023-03-23,"2023",2,0.00234811002090887,0.0244563581614376,0.0111585537897691
2023-03-23,"2023",2.5,0.00234811002090887,0.0244563581614376,0.0111585537897691
2023-03-23,"2023",3,0.00234811002090887,0.0244563581614376,0.0111585537897691
2023-03-24,"2023",1,-0.00424222254568535,0.0202060508793943,0.012510875470957
2023-03-24,"2023",1.5,-0.00404813185891078,0.0200680005335777,0.0128121549463651
2023-03-24,"2023",2,-0.00404813185891078,0.0200680005335777,0.0128121549463651
2023-03-24,"2023",2.5,-0.00404813185891078,0.0200680005335777,0.0128121549463651
2023-03-24,"2023",3,-0.00404813185891078,0.0200680005335777,0.0128121549463651
2023-03-27,"2023",1,0.00173376761396781,0.0239991857682169,0.0117696264045538
2023-03-27,"2023",1.5,0.00160771805045529,0.02390500709184,0.0126867304368961
2023-03-27,"2023",2,0.00160771805045529,0.02390500709184,0.0126867304368961
2023-03-27,"2023",2.5,0.00160771805045529,0.02390500709184,0.0126867304368961
2023-03-27,"2023",3,0.00160771805045529,0.02390500709184,0.0126867304368961
2023-03-28,"2023",1,0.00230845561977787,0.0202196745385198,0.0116123868794156
2023-03-28,"2023",1.5,0.00223941421313656,0.0200820658961469,0.0119939976203499
2023-03-28,"2023",2,0.00223941421313656,0.0200820658961469,0.0119939976203499
2023-03-28,"2023",2.5,0.00223941421313656,0.0200820658961469,0.0119939976203499
2023-03-28,"2023",3,0.00223941421313656,0.0200820658961469,0.0119939976203499
2023-03-29,"2023",1,0.000586672244197938,0.024517982583887,0.0119825919000362
2023-03-29,"2023",1.5,0.000566242206045843,0.0244712405844645,0.012580837521987
2023-03-29,"2023",2,0.000566242206045843,0.0244712405844645,0.012580837521987
2023-03-29,"2023",2.5,0.000566242206045843,0.0244712405844645,0.012580837521987
2023-03-29,"2023",3,0.000566242206045843,0.0244712405844645,0.012580837521987
2023-03-30,"2023",1,0.00156438079947672,0.0236190260704263,0.0139860813093354
2023-03-30,"2023",1.5,0.00154047923220606,0.0233861719186017,0.0152401520245884
2023-03-30,"2023",2,0.00154047923220606,0.0233861719186017,0.0152401520245884
2023-03-30,"2023",2.5,0.00154047923220606,0.0233861719186017,0.0152401520245884
2023-03-30,"2023",3,0.00154047923220606,0.0233861719186017,0.0152401520245884
2023-03-31,"2023",1,0.00630855779039712,0.0727519482485819,0.0220157944958159
2023-03-31,"2023",1.5,0.00577276507013797,0.071725948416272,0.0245409637778242
2023-03-31,"2023",2,0.00577276507013797,0.071725948416272,0.0245409637778242
2023-03-31,"2023",2.5,0.00577276507013797,0.071725948416272,0.0245409637778242
2023-03-31,"2023",3,0.00577276507013797,0.071725948416272,0.0245409637778242
2023-04-03,"2023",1,-0.000413564886551783,0.0303812661483695,0.0145933050499126
2023-04-03,"2023",1.5,-0.000437839483993089,0.0303701236553985,0.0150096341126233
2023-04-03,"2023",2,-0.000437839483993089,0.0303701236553985,0.0150096341126233
2023-04-03,"2023",2.5,-0.000437839483993089,0.0303701236553985,0.0150096341126233
2023-04-03,"2023",3,-0.000437839483993089,0.0303701236553985,0.0150096341126233
2023-04-04,"2023",1,0.00326806187792859,0.0205839289567173,0.0126580455042515
2023-04-04,"2023",1.5,0.00363573999755899,0.0204531201840802,0.013169589990523
2023-04-04,"2023",2,0.00363573999755899,0.0204531201840802,0.013169589990523
2023-04-04,"2023",2.5,0.00363573999755899,0.0204531201840802,0.013169589990523
2023-04-04,"2023",3,0.00363573999755899,0.0204531201840802,0.013169589990523
2023-04-05,"2023",1,-0.0146917671254707,0.13787920542124,0.0569970369670349
2023-04-05,"2023",1.5,-0.0147624082098563,0.137788932091913,0.0593770312482597
2023-04-05,"2023",2,-0.0147624082098563,0.137788932091913,0.0593770312482597
2023-04-05,"2023",2.5,-0.0147624082098563,0.137788932091913,0.0593770312482597
2023-04-05,"2023",3,-0.0147624082098563,0.137788932091913,0.0593770312482597
2023-04-06,"2023",1,-0.00108669600515732,0.0302144005449887,0.0155513653847018
2023-04-06,"2023",1.5,-0.00108462087497554,0.0301930151664329,0.0158333660903484
2023-04-06,"2023",2,-0.00108462087497554,0.0301930151664329,0.0158333660903484
2023-04-06,"2023",2.5,-0.00108462087497554,0.0301930151664329,0.0158333660903484
2023-04-06,"2023",3,-0.00108462087497554,0.0301930151664329,0.0158333660903484
2023-04-10,"2023",1,0.000834377192852706,0.0195189398686544,0.0124935247628785
2023-04-10,"2023",1.5,0.000829566952413078,0.0193898942143267,0.0130586802561048
2023-04-10,"2023",2,0.000829566952413078,0.0193898942143267,0.0130586802561048
2023-04-10,"2023",2.5,0.000829566952413078,0.0193898942143267,0.0130586802561048
2023-04-10,"2023",3,0.000829566952413078,0.0193898942143267,0.0130586802561048
2023-04-11,"2023",1,0.000883727339155829,0.0247949892889979,0.0125059237649367
2023-04-11,"2023",1.5,0.000790820147984077,0.0247799836386944,0.0127105376680032
2023-04-11,"2023",2,0.000790820147984077,0.0247799836386944,0.0127105376680032
2023-04-11,"2023",2.5,0.000790820147984077,0.0247799836386944,0.0127105376680032
2023-04-11,"2023",3,0.000790820147984077,0.0247799836386944,0.0127105376680032
2023-04-12,"2023",1,0.00287467762054518,0.137942281933844,0.0561399063615173
2023-04-12,"2023",1.5,0.0029069100212935,0.137854249893204,0.0583927256670191
2023-04-12,"2023",2,0.0029069100212935,0.137854249893204,0.0583927256670191
2023-04-12,"2023",2.5,0.0029069100212935,0.137854249893204,0.0583927256670191
2023-04-12,"2023",3,0.0029069100212935,0.137854249893204,0.0583927256670191
2023-04-13,"2023",1,0.00145051723256616,0.0205399823243508,0.013416553113434
2023-04-13,"2023",1.5,0.00150830041152969,0.0204109208138755,0.0139605551327652
2023-04-13,"2023",2,0.00150830041152969,0.0204109208138755,0.0139605551327652
2023-04-13,"2023",2.5,0.00150830041152969,0.0204109208138755,0.0139605551327652
2023-04-13,"2023",3,0.00150830041152969,0.0204109208138755,0.0139605551327652
2023-04-14,"2023",1,-0.0040164421366648,0.0301926083487969,0.0153554308841671
2023-04-14,"2023",1.5,-0.00392724024461405,0.030171708008212,0.0156296635112704
2023-04-14,"2023",2,-0.00392724024461405,0.030171708008212,0.0156296635112704
2023-04-14,"2023",2.5,-0.00392724024461405,0.030171708008212,0.0156296635112704
2023-04-14,"2023",3,-0.00392724024461405,0.030171708008212,0.0156296635112704
2023-04-17,"2023",1,-0.000148339518619733,0.0235949778767884,0.0143606769208301
2023-04-17,"2023",1.5,-3.34659282640079e-05,0.0233673738318183,0.0157711103992597
2023-04-17,"2023",2,-3.34659282640079e-05,0.0233673738318183,0.0157711103992597
2023-04-17,"2023",2.5,-3.34659282640079e-05,0.0233673738318183,0.0157711103992597
2023-04-17,"2023",3,-3.34659282640079e-05,0.0233673738318183,0.0157711103992597
2023-04-18,"2023",1,-0.000128938363763432,0.040240070178169,0.0182921497778424
2023-04-18,"2023",1.5,-0.000121802400336628,0.0402398384021315,0.0183560847142572
2023-04-18,"2023",2,-0.000121802400336628,0.0402398384021315,0.0183560847142572
2023-04-18,"2023",2.5,-0.000121802400336628,0.0402398384021315,0.0183560847142572
2023-04-18,"2023",3,-0.000121802400336628,0.0402398384021315,0.0183560847142572
2023-04-19,"2023",1,0.000954566070256571,0.030341926884353,0.0156874487706058
2023-04-19,"2023",1.5,0.000932223687978867,0.0303312106588656,0.0161047426664249
2023-04-19,"2023",2,0.000932223687978867,0.0303312106588656,0.0161047426664249
2023-04-19,"2023",2.5,0.000932223687978867,0.0303312106588656,0.0161047426664249
2023-04-19,"2023",3,0.000932223687978867,0.0303312106588656,0.0161047426664249
2023-04-20,"2023",1,0.00102091878027023,0.0201804688602697,0.0137125684632969
2023-04-20,"2023",1.5,0.00114445284676196,0.0200506470527087,0.0141531126122725
2023-04-20,"2023",2,0.00114445284676196,0.0200506470527087,0.0141531126122725
2023-04-20,"2023",2.5,0.00114445284676196,0.0200506470527087,0.0141531126122725
2023-04-20,"2023",3,0.00114445284676196,0.0200506470527087,0.0141531126122725
2023-04-21,"2023",1,-0.00152386625228001,0.0205343367254627,0.0140305916374404
2023-04-21,"2023",1.5,-0.00146200529870974,0.0204066446111995,0.0145959529376013
2023-04-21,"2023",2,-0.00146200529870974,0.0204066446111995,0.0145959529376013
2023-04-21,"2023",2.5,-0.00146200529870974,0.0204066446111995,0.0145959529376013
2023-04-21,"2023",3,-0.00146200529870974,0.0204066446111995,0.0145959529376013
2023-04-24,"2023",1,0.000989535631470568,0.0728109769908876,0.0234642162208653
2023-04-24,"2023",1.5,0.000661856107933909,0.0717712211475672,0.0251740669291816
2023-04-24,"2023",2,0.000661856107933909,0.0717712211475672,0.0251740669291816
2023-04-24,"2023",2.5,0.000661856107933909,0.0717712211475672,0.0251740669291816
2023-04-24,"2023",3,0.000661856107933909,0.0717712211475672,0.0251740669291816
2023-04-25,"2023",1,0.00228134252415404,0.0303355306618916,0.0160216846307893
2023-04-25,"2023",1.5,0.00230495595558445,0.0303249609329524,0.0164217570403719
2023-04-25,"2023",2,0.00230495595558445,0.0303249609329524,0.0164217570403719
2023-04-25,"2023",2.5,0.00230495595558445,0.0303249609329524,0.0164217570403719
