"Date","GrossExposure","PortfolioReturn","ForecastedRisk"
2023-10-13,3,0.00738523031600646,0.0665877840321998
2023-10-16,1,-0.00429334552083145,0.0187611786850604
2023-10-16,1.5,-0.00625540210853589,0.026860787211899
2023-10-16,2,-0.00834053614471452,0.0358143829491986
2023-10-16,2.5,-0.0104256701808931,0.0447679786864983
2023-10-16,3,-0.0125108042170718,0.0537215744237979
2023-10-17,1,0.00433855323684304,0.0188030969106286
2023-10-17,1.5,0.00617051259310506,0.026929922118736
2023-10-17,2,0.00822735012414008,0.0359065628249814
2023-10-17,2.5,0.0102841876551751,0.0448832035312267
2023-10-17,3,0.0123410251862101,0.0538598442374721
2023-10-18,1,0.0027209527076382,0.0279319701562905
2023-10-18,1.5,0.00383103253388076,0.0403135886720703
2023-10-18,2,0.00510804337850768,0.0537514515627605
2023-10-18,2.5,0.0063850542231346,0.0671893144534506
2023-10-18,3,0.00766206506776152,0.0806271773441407
2023-10-19,1,-0.000820176652885975,0.0749048175161727
2023-10-19,1.5,-0.000224711663548875,0.0972838552748127
2023-10-19,2,-0.0002996155513985,0.129711807033084
2023-10-19,2.5,-0.000374519439248125,0.162139758791354
2023-10-19,3,-0.00044942332709775,0.194567710549625
2023-10-20,1,-0.000582120460003013,0.0386771343419174
2023-10-20,1.5,-0.000880883775068955,0.0576667366003359
2023-10-20,2,-0.00117451170009194,0.0768889821337811
2023-10-20,2.5,-0.00146813962511493,0.0961112276672264
2023-10-20,3,-0.00176176755013791,0.115333473200672
2023-10-23,1,-0.00263977628547773,0.0188269284840641
2023-10-23,1.5,-0.0039290458593267,0.02696797213478
2023-10-23,2,-0.00523872781243559,0.0359572961797067
2023-10-23,2.5,-0.00654840976554449,0.0449466202246334
2023-10-23,3,-0.00785809171865339,0.05393594426956
2023-10-24,1,0.000725619223982158,0.0294837182244291
2023-10-24,1.5,0.0010695308620653,0.0437842730925535
2023-10-24,2,0.00142604114942039,0.0583790307900714
2023-10-24,2.5,0.00178255143677549,0.0729737884875892
2023-10-24,3,0.00213906172413059,0.0875685461851071
2023-10-25,1,3.37591266787131e-05,0.0387298495198738
2023-10-25,1.5,3.9642496143745e-05,0.0577464156748949
2023-10-25,2,5.28566615249936e-05,0.0769952208998599
2023-10-25,2.5,6.60708269062424e-05,0.0962440261248249
2023-10-25,3,7.92849922874901e-05,0.11549283134979
2023-10-26,1,-0.00126516708622989,0.0389053654180381
2023-10-26,1.5,-0.00193521516263051,0.0581527458491743
2023-10-26,2,-0.00258028688350734,0.0775369944655657
2023-10-26,2.5,-0.00322535860438418,0.0969212430819572
2023-10-26,3,-0.00387043032526101,0.116305491698349
2023-10-27,1,0.001048063694696,0.0748264507077621
2023-10-27,1.5,0.00158263410542923,0.0973995421861055
2023-10-27,2,0.00211017880723898,0.129866056248141
2023-10-27,2.5,0.00263772350904872,0.162332570310176
2023-10-27,3,0.00316526821085847,0.194799084372211
2023-10-30,1,0.00141519718375278,0.0754154922085349
2023-10-30,1.5,0.000822467779799807,0.0986503816992381
2023-10-30,2,0.00109662370639974,0.131533842265651
2023-10-30,2.5,0.00137077963299968,0.164417302832064
2023-10-30,3,0.00164493555959961,0.197300763398476
2023-10-31,1,7.69500509218994e-05,0.0278402464418705
2023-10-31,1.5,4.96531704680516e-05,0.0404582793195447
2023-10-31,2,6.62042272907353e-05,0.0539443724260596
2023-10-31,2.5,8.27552841134194e-05,0.0674304655325745
2023-10-31,3,9.93063409361032e-05,0.0809165586390893
2023-11-01,1,9.29777081236258e-05,0.0239157108819272
2023-11-01,1.5,-0.000204007779806247,0.0337173300394362
2023-11-01,2,-0.000272010373074996,0.0449564400525816
2023-11-01,2.5,-0.000340012966343746,0.056195550065727
2023-11-01,3,-0.000408015559612495,0.0674346600788724
2023-11-02,1,-0.000703723795059286,0.0239000323678373
2023-11-02,1.5,-0.00117472103161357,0.0336090643647809
2023-11-02,2,-0.00156629470881809,0.0448120858197079
2023-11-02,2.5,-0.00195786838602261,0.0560151072746348
2023-11-02,3,-0.00234944206322714,0.0672181287295618
2023-11-03,1,-0.00372565387543743,0.0384635277436799
2023-11-03,1.5,-0.00560966123165354,0.0574588243606607
2023-11-03,2,-0.00747954830887139,0.0766117658142143
2023-11-03,2.5,-0.00934943538608923,0.0957647072677679
2023-11-03,3,-0.0112193224633071,0.114917648721321
2023-11-06,1,-0.000752718035978194,0.029500339493163
2023-11-06,1.5,-0.00110027012516032,0.0441389533341269
2023-11-06,2,-0.0014670268335471,0.0588519377788359
2023-11-06,2.5,-0.00183378354193387,0.0735649222235449
2023-11-06,3,-0.00220054025032064,0.0882779066682539
2023-11-07,1,-0.00362003875757631,0.0293591404048207
2023-11-07,1.5,-0.00535049859769988,0.0436437879635461
2023-11-07,2,-0.00713399813026651,0.0581917172847281
2023-11-07,2.5,-0.00891749766283313,0.0727396466059101
2023-11-07,3,-0.0107009971953998,0.0872875759270922
2023-11-08,1,-0.00171917568725837,0.0384501175646584
2023-11-08,1.5,-0.00254113782585552,0.0575105056871716
2023-11-08,2,-0.00338818376780736,0.0766806742495621
2023-11-08,2.5,-0.0042352297097592,0.0958508428119527
2023-11-08,3,-0.00508227565171104,0.115021011374343
2023-11-09,1,0.00259163344990712,0.0295107035433053
2023-11-09,1.5,0.00390370655873932,0.0441359743262682
2023-11-09,2,0.0052049420783191,0.0588479657683577
2023-11-09,2.5,0.00650617759789887,0.0735599572104471
2023-11-09,3,0.00780741311747865,0.0882719486525365
2023-11-10,1,-0.00222744261797744,0.0294551187023263
2023-11-10,1.5,-0.00333607516056903,0.044125312366536
2023-11-10,2,-0.00444810021409205,0.058833749822048
2023-11-10,2.5,-0.00556012526761506,0.0735421872775601
2023-11-10,3,-0.00667215032113807,0.088250624733072
2023-11-13,1,0.00110689428774519,0.0294892515855202
2023-11-13,1.5,0.00165660749566492,0.0441091200429838
2023-11-13,2,0.00220880999421989,0.0588121600573117
2023-11-13,2.5,0.00276101249277487,0.0735152000716397
2023-11-13,3,0.00331321499132984,0.0882182400859676
2023-11-14,1,0.00272312087975104,0.0206635647874583
2023-11-14,1.5,0.00336627252106161,0.0296138882364244
2023-11-14,2,0.00448836336141548,0.0394851843152326
2023-11-14,2.5,0.00561045420176935,0.0493564803940407
2023-11-14,3,0.00673254504212323,0.0592277764728489
2023-11-15,1,0.00285778786874416,0.0290970861524611
2023-11-15,1.5,0.00422028561734967,0.0428951758566664
2023-11-15,2,0.00562704748979956,0.0571935678088886
2023-11-15,2.5,0.00703380936224945,0.0714919597611107
2023-11-15,3,0.00844057123469934,0.0857903517133328
2023-11-16,1,-0.000737261220669627,0.0285995006736
2023-11-16,1.5,-0.00100742078844519,0.0420034091421465
2023-11-16,2,-0.00134322771792692,0.056004545522862
2023-11-16,2.5,-0.00167903464740865,0.0700056819035775
2023-11-16,3,-0.00201484157689038,0.084006818284293
2023-11-17,1,-0.00391877458267833,0.029340589848459
2023-11-17,1.5,-0.00589130039369545,0.0434295410426695
2023-11-17,2,-0.00785506719159393,0.0579060547235594
2023-11-17,2.5,-0.00981883398949242,0.0723825684044492
2023-11-17,3,-0.0117826007873909,0.0868590820853391
2023-11-20,1,0.00324420262211876,0.0740212824966879
2023-11-20,1.5,0.00495484403071942,0.095688938116607
2023-11-20,2,0.0066064587076259,0.127585250822143
2023-11-20,2.5,0.00825807338453237,0.159481563527678
2023-11-20,3,0.00990968806143885,0.191377876233214
2023-11-21,1,0.00133605616741274,0.0293420022559249
2023-11-21,1.5,0.00205322439709671,0.0434371874327612
2023-11-21,2,0.00273763252946229,0.0579162499103482
2023-11-21,2.5,0.00342204066182786,0.0723953123879353
2023-11-21,3,0.00410644879419343,0.0868743748655223
2023-11-22,1,0.00275838617763686,0.0380455548240892
2023-11-22,1.5,0.00396476655334741,0.0549456109821466
2023-11-22,2,0.00528635540446322,0.0732608146428621
2023-11-22,2.5,0.00660794425557902,0.0915760183035776
2023-11-22,3,0.00792953310669482,0.109891221964293
2023-11-24,1,0.002055913665866,0.0380371560482524
2023-11-24,1.5,0.00257124595252639,0.0549648975758972
2023-11-24,2,0.00342832793670186,0.0732865301011963
2023-11-24,2.5,0.00428540992087732,0.0916081626264953
2023-11-24,3,0.00514249190505278,0.109929795151794
2023-11-27,1,-0.00147698146539083,0.0380210611513773
2023-11-27,1.5,-0.00224092796166745,0.0549924588975522
2023-11-27,2,-0.00298790394888993,0.0733232785300696
2023-11-27,2.5,-0.00373487993611241,0.091654098162587
2023-11-27,3,-0.0044818559233349,0.109984917795104
2023-11-28,1,0.0022328131819155,0.021827930070451
2023-11-28,1.5,0.00324439539370918,0.0319576246840588
2023-11-28,2,0.00432586052494557,0.0426101662454117
2023-11-28,2.5,0.00540732565618196,0.0532627078067646
2023-11-28,3,0.00648879078741836,0.0639152493681175
2023-11-29,1,-0.00337928168407305,0.0380623941257627
2023-11-29,1.5,-0.00495506605853422,0.0550070062583549
2023-11-29,2,-0.00660675474471229,0.0733426750111398
2023-11-29,2.5,-0.00825844343089036,0.0916783437639248
2023-11-29,3,-0.00991013211706843,0.11001401251671
2023-11-30,1,0.00119108146831474,0.0228985912757487
2023-11-30,1.5,0.00190069905130318,0.0332750821029563
2023-11-30,2,0.00253426540173757,0.0443667761372751
2023-11-30,2.5,0.00316783175217196,0.0554584701715939
2023-11-30,3,0.00380139810260636,0.0665501642059127
2023-12-01,1,0.00241528876159671,0.0387275716580446
2023-12-01,1.5,0.00362530079204674,0.0563282443201878
2023-12-01,2,0.00483373438939565,0.0751043257602504
2023-12-01,2.5,0.00604216798674456,0.093880407200313
2023-12-01,3,0.00725060158409348,0.112656488640376
2023-12-04,1,0.00160777650178815,0.0387244206562649
2023-12-04,1.5,0.00243024938630641,0.0563381519173705
2023-12-04,2,0.00324033251507522,0.0751175358898274
2023-12-04,2.5,0.00405041564384402,0.0938969198622842
2023-12-04,3,0.00486049877261283,0.112676303834741
2023-12-05,1,0.000490889201591195,0.0292570926577851
2023-12-05,1.5,0.000817336820427684,0.0432803160060439
2023-12-05,2,0.00108978242723691,0.0577070880080585
2023-12-05,2.5,0.00136222803404614,0.0721338600100731
2023-12-05,3,0.00163467364085537,0.0865606320120877
2023-12-06,1,0.00209619008534993,0.0380162438647344
2023-12-06,1.5,0.00337639742721437,0.0550207051312309
2023-12-06,2,0.00450186323628583,0.0733609401749745
2023-12-06,2.5,0.00562732904535728,0.0917011752187181
2023-12-06,3,0.00675279485442874,0.110041410262462
2023-12-07,1,-0.00251967529902469,0.0292513542249223
2023-12-07,1.5,-0.00369285168492026,0.0432603894085319
2023-12-07,2,-0.00492380224656035,0.0576805192113759
2023-12-07,2.5,-0.00615475280820043,0.0721006490142199
2023-12-07,3,-0.00738570336984052,0.0865207788170639
2023-12-08,1,0.000598270647353819,0.0379918047188762
2023-12-08,1.5,0.00120392834945341,0.0550793787495734
2023-12-08,2,0.00160523779927121,0.0734391716660978
2023-12-08,2.5,0.00200654724908901,0.0917989645826223
2023-12-08,3,0.00240785669890681,0.110158757499147
2023-12-11,1,-0.00470242614466004,0.0751636623320365
2023-12-11,1.5,-0.00628200532143836,0.0963807470695569
2023-12-11,2,-0.00837600709525115,0.128507662759409
2023-12-11,2.5,-0.0104700088690639,0.160634578449262
2023-12-11,3,-0.0125640106428767,0.192761494139114
2023-12-12,1,1.22160459655931e-05,0.0746749533475746
2023-12-12,1.5,0.000209940967747636,0.0971240179101604
2023-12-12,2,0.000279921290330182,0.129498690546881
2023-12-12,2.5,0.000349901612912727,0.161873363183601
2023-12-12,3,0.000419881935495273,0.194248035820321
2023-12-13,1,-0.000615468003686537,0.0379674879313473
2023-12-13,1.5,-0.00092864460527677,0.0551294025197317
2023-12-13,2,-0.00123819280703569,0.073505870026309
2023-12-13,2.5,-0.00154774100879462,0.0918823375328862
2023-12-13,3,-0.00185728921055354,0.110258805039463
2023-12-14,1,0.0127776287034814,0.0746063333015957
2023-12-14,1.5,0.0139489260637068,0.095739977059762
2023-12-14,2,0.0185985680849424,0.127653302746349
2023-12-14,2.5,0.023248210106178,0.159566628432937
2023-12-14,3,0.0278978521274136,0.191479954119524
2023-12-15,1,0.0065153222258929,0.0747991192516899
2023-12-15,1.5,0.00906699680461055,0.095418994363061
2023-12-15,2,0.0120893290728141,0.127225325817415
2023-12-15,2.5,0.0151116613410176,0.159031657271768
2023-12-15,3,0.0181339936092211,0.190837988726122
2023-12-18,1,-0.00335398587053635,0.0748186488582117
2023-12-18,1.5,-0.00365970336148476,0.0955420079621281
2023-12-18,2,-0.00487960448197968,0.127389343949504
2023-12-18,2.5,-0.0060995056024746,0.15923667993688
2023-12-18,3,-0.00731940672296952,0.191084015924256
2023-12-19,1,0.00577216572516055,0.0201013334995958
2023-12-19,1.5,0.00840195160346411,0.0294854150643776
2023-12-19,2,0.0112026021379521,0.0393138867525034
2023-12-19,2.5,0.0140032526724402,0.0491423584406293
2023-12-19,3,0.0168039032069282,0.0589708301287552
2023-12-20,1,-0.000502348103292667,0.019513974723518
2023-12-20,1.5,-0.000748452158981735,0.0285785988744404
2023-12-20,2,-0.000997936211975648,0.0381047984992539
2023-12-20,2.5,-0.00124742026496956,0.0476309981240674
2023-12-20,3,-0.00149690431796347,0.0571571977488809
2023-12-21,1,-0.00305681829739651,0.0738519510375676
2023-12-21,1.5,-0.00382576357607643,0.0947289332054336
2023-12-21,2,-0.00510101810143524,0.126305244273912
2023-12-21,2.5,-0.00637627262679405,0.157881555342389
2023-12-21,3,-0.00765152715215286,0.189457866410867
2023-12-22,1,0.0107009706121602,0.108966732647256
2023-12-22,1.5,0.0123059961286891,0.11645196708132
2023-12-22,2,0.0164079948382522,0.155269289441761
2023-12-22,2.5,0.0205099935478152,0.194086611802201
2023-12-22,3,0.0246119922573782,0.232903934162641
2023-12-26,1,0.000801092950606535,0.0738286866224798
2023-12-26,1.5,0.00114229407872415,0.0948671003211975
2023-12-26,2,0.0015230587716322,0.12648946709493
2023-12-26,2.5,0.00190382346454025,0.158111833868662
2023-12-26,3,0.0022845881574483,0.189734200642395
2023-12-27,1,0.00310264617845456,0.0380552420348868
2023-12-27,1.5,0.00464998150976069,0.0554024064593846
2023-12-27,2,0.00619997534634758,0.0738698752791795
2023-12-27,2.5,0.00774996918293448,0.0923373440989744
2023-12-27,3,0.00929996301952138,0.110804812918769
2023-12-28,1,0.00188137224201449,0.0738521859577482
2023-12-28,1.5,0.00266839170508677,0.0949382344442703
2023-12-28,2,0.00355785560678237,0.12658431259236
2023-12-28,2.5,0.00444731950847796,0.15823039074045
2023-12-28,3,0.00533678341017355,0.189876468888541
2023-12-29,1,-0.00375935375693757,0.0738543294004881
2023-12-29,1.5,-0.00395566781574978,0.0949679448236812
2023-12-29,2,-0.00527422375433304,0.126623926431575
2023-12-29,2.5,-0.0065927796929163,0.158279908039469
2023-12-29,3,-0.00791133563149957,0.189935889647362
2024-01-02,1,-0.00202648414545512,0.0725304233939764
2024-01-02,1.5,-0.00266533410389566,0.09267024553719
2024-01-02,2,-0.00355377880519421,0.12356032738292
2024-01-02,2.5,-0.00444222350649276,0.15445040922865
2024-01-02,3,-0.00533066820779132,0.18534049107438
2024-01-03,1,-0.00101535735717855,0.0371661404120774
2024-01-03,1.5,-0.00130265210473213,0.0522164615583877
2024-01-03,2,-0.00173686947297617,0.0696219487445169
2024-01-03,2.5,-0.00217108684122022,0.0870274359306461
2024-01-03,3,-0.00260530420946426,0.104432923116775
2024-01-04,1,0.000148013442797403,0.0234437526493928
2024-01-04,1.5,0.000276287782979634,0.0342181238271391
2024-01-04,2,0.000368383710639512,0.0456241651028521
2024-01-04,2.5,0.00046047963829939,0.0570302063785651
2024-01-04,3,0.000552575565959269,0.0684362476542782
2024-01-05,1,0.00101763050525408,0.0371670395003945
2024-01-05,1.5,0.00154539894460899,0.0522179453401942
2024-01-05,2,0.00206053192614532,0.0696239271202589
2024-01-05,2.5,0.00257566490768165,0.0870299089003237
2024-01-05,3,0.00309079788921798,0.104435890680388
2024-01-08,1,0.000242316114989273,0.0381253534904834
2024-01-08,1.5,0.0002251866925988,0.0555636540553856
2024-01-08,2,0.000300248923465067,0.0740848720738474
2024-01-08,2.5,0.000375311154331333,0.0926060900923093
2024-01-08,3,0.0004503733851976,0.111127308110771
2024-01-09,1,0.00059224387852735,0.0748348548415395
2024-01-09,1.5,0.0017388397751095,0.0959149177171058
2024-01-09,2,0.00231845303347933,0.127886556956141
2024-01-09,2.5,0.00289806629184916,0.159858196195176
2024-01-09,3,0.00347767955021899,0.191829835434212
2024-01-10,1,0.00148227966497182,0.0381020982831611
2024-01-10,1.5,0.00216247361654907,0.0554266438007138
2024-01-10,2,0.00288329815539876,0.0739021917342851
2024-01-10,2.5,0.00360412269424845,0.0923777396678564
2024-01-10,3,0.00432494723309814,0.110853287601428
2024-01-11,1,1.45328801630403e-05,0.037939387059418
2024-01-11,1.5,0.000211261814825859,0.0550691582818453
2024-01-11,2,0.000281682419767813,0.0734255443757937
2024-01-11,2.5,0.000352103024709766,0.0917819304697422
2024-01-11,3,0.000422523629651719,0.110138316563691
2024-01-12,1,0.00504431809985296,0.074849736452618
2024-01-12,1.5,0.00559824792676521,0.0957213920782811
2024-01-12,2,0.00746433056902028,0.127628522771042
2024-01-12,2.5,0.00933041321127535,0.159535653463802
2024-01-12,3,0.0111964958535304,0.191442784156562
2024-01-16,1,0.00127251670641751,0.0233283236464
2024-01-16,1.5,0.00187561858834502,0.0334804675131612
2024-01-16,2,0.00250082478446002,0.0446406233508816
2024-01-16,2.5,0.00312603098057503,0.0558007791886019
2024-01-16,3,0.00375123717669003,0.0669609350263223
2024-01-17,1,-0.00847561454118758,0.0738950595680523
2024-01-17,1.5,-0.0105905454266575,0.0947440291577789
2024-01-17,2,-0.0141207272355433,0.126325372210372
2024-01-17,2.5,-0.0176509090444291,0.157906715262965
2024-01-17,3,-0.0211810908533149,0.189488058315558
2024-01-18,1,0.00405503119449509,0.0371041600161729
2024-01-18,1.5,0.0057769407716959,0.0524878416287757
2024-01-18,2,0.00770258769559454,0.0699837888383675
2024-01-18,2.5,0.00962823461949317,0.0874797360479594
2024-01-18,3,0.0115538815433918,0.104975683257551
2024-01-19,1,-0.000209057826220824,0.0371146099347018
2024-01-19,1.5,-0.000197630775104232,0.0525194073062996
2024-01-19,2,-0.000263507700138975,0.0700258764083994
2024-01-19,2.5,-0.000329384625173718,0.0875323455104993
2024-01-19,3,-0.000395261550208463,0.105038814612599
2024-01-22,1,-0.000417361356594346,0.0726612666236859
2024-01-22,1.5,2.61393980522342e-06,0.0925633038292618
2024-01-22,2,3.48525307363118e-06,0.123417738439016
2024-01-22,2.5,4.35656634203921e-06,0.15427217304877
2024-01-22,3,5.22787961044684e-06,0.185126607658524
2024-01-23,1,0.00284465843473619,0.0346380499784642
2024-01-23,1.5,0.00419003581549883,0.0484904812331526
2024-01-23,2,0.0055867144206651,0.0646539749775369
2024-01-23,2.5,0.00698339302583138,0.0808174687219211
2024-01-23,3,0.00838007163099765,0.0969809624663053
2024-01-24,1,0.000415332060311162,0.0739321906095136
2024-01-24,1.5,-0.000448297656772972,0.0947291386236775
2024-01-24,2,-0.000597730209030629,0.126305518164903
2024-01-24,2.5,-0.000747162761288287,0.157881897706129
2024-01-24,3,-0.000896595313545944,0.189458277247355
2024-01-25,1,0.00143870593104112,0.0739003995262893
2024-01-25,1.5,0.00159087308271227,0.0947209149498577
2024-01-25,2,0.00212116411028303,0.126294553266477
2024-01-25,2.5,0.00265145513785379,0.157868191583096
2024-01-25,3,0.00318174616542454,0.189441829899715
2024-01-26,1,0.00140219179757572,0.0738637112119957
2024-01-26,1.5,0.00235147577782584,0.0946829491592233
2024-01-26,2,0.00313530103710112,0.126243932212298
2024-01-26,2.5,0.00391912629637641,0.157804915265372
2024-01-26,3,0.00470295155565169,0.189365898318447
2024-01-29,1,0.0031426670879252,0.107710366207472
2024-01-29,1.5,0.00133571476525068,0.11364964843816
2024-01-29,2,0.00178095302033424,0.151532864584213
2024-01-29,2.5,0.0022261912754178,0.189416080730266
2024-01-29,3,0.00267142953050136,0.227299296876319
2024-01-30,1,-0.00104017878791104,0.0368076070124631
2024-01-30,1.5,-0.00153070339997525,0.0518834532972031
2024-01-30,2,-0.00204093786663367,0.0691779377296041
2024-01-30,2.5,-0.00255117233329209,0.0864724221620051
2024-01-30,3,-0.00306140679995051,0.103766906594406
2024-01-31,1,-0.00213478492832567,0.036802185772449
2024-01-31,1.5,-0.00286960967110147,0.0518983132626985
2024-01-31,2,-0.0038261462281353,0.0691977510169313
2024-01-31,2.5,-0.00478268278516912,0.0864971887711641
2024-01-31,3,-0.00573921934220294,0.103796626525397
2024-02-01,1,-0.000121761017187755,0.0747943453176141
2024-02-01,1.5,-0.000393059860877421,0.0956694467839971
2024-02-01,2,-0.000524079814503228,0.127559262378663
2024-02-01,2.5,-0.000655099768129035,0.159449077973328
2024-02-01,3,-0.000786119721754842,0.191338893567994
2024-02-02,1,0.0008670030190711,0.0370633782290315
2024-02-02,1.5,0.00179639280204311,0.0525388885662561
2024-02-02,2,0.00239519040272414,0.0700518514216748
2024-02-02,2.5,0.00299398800340518,0.0875648142770935
2024-02-02,3,0.00359278560408622,0.105077777132512
2024-02-05,1,-0.00131961249353837,0.0378373794288861
2024-02-05,1.5,-0.00173828660901448,0.0550147096232132
2024-02-05,2,-0.00231771547868597,0.0733529461642843
2024-02-05,2.5,-0.00289714434835746,0.0916911827053553
2024-02-05,3,-0.00347657321802895,0.110029419246426
2024-02-06,1,-0.00372180835913789,0.0378419997371447
2024-02-06,1.5,-0.00535242187480651,0.0550293572497842
2024-02-06,2,-0.00713656249974202,0.0733724763330456
2024-02-06,2.5,-0.00892070312467752,0.091715595416307
2024-02-06,3,-0.010704843749613,0.110058714499568
2024-02-07,1,0.00023742740168896,0.0346075267616912
2024-02-07,1.5,0.000452029346151638,0.0488891184849639
2024-02-07,2,0.000602705794868851,0.0651854913132852
2024-02-07,2.5,0.000753382243586063,0.0814818641416065
2024-02-07,3,0.000904058692303277,0.0977782369699278
2024-02-08,1,0.00141582154759273,0.0737852411480731
2024-02-08,1.5,0.00078018340699114,0.0949329432272637
2024-02-08,2,0.00104024454265485,0.126577257636352
2024-02-08,2.5,0.00130030567831857,0.158221572045439
2024-02-08,3,0.00156036681398228,0.189865886454527
2024-02-09,1,0.00069858867422666,0.0377837815513284
2024-02-09,1.5,0.000949830317377032,0.0550822323334032
2024-02-09,2,0.00126644042316938,0.0734429764445376
2024-02-09,2.5,0.00158305052896172,0.091803720555672
2024-02-09,3,0.00189966063475406,0.110164464666806
2024-02-12,1,0.00019351314526156,0.0344902362663581
2024-02-12,1.5,-6.55732857066616e-05,0.048860612821163
2024-02-12,2,-8.74310476088821e-05,0.0651474837615507
2024-02-12,2.5,-0.000109288809511103,0.0814343547019384
2024-02-12,3,-0.000131146571413323,0.0977212256423261
2024-02-13,1,-0.00111989378075977,0.0369122236395704
2024-02-13,1.5,-0.000842368039718137,0.0524810938162798
2024-02-13,2,-0.00112315738629085,0.0699747917550397
2024-02-13,2.5,-0.00140394673286356,0.0874684896937996
2024-02-13,3,-0.00168473607943627,0.10496218763256
2024-02-14,1,0.00164830457775984,0.0338825665486079
2024-02-14,1.5,0.00225571675386636,0.0463348494331812
2024-02-14,2,0.00300762233848848,0.0617797992442416
2024-02-14,2.5,0.00375952792311061,0.077224749055302
2024-02-14,3,0.00451143350773273,0.0926696988663623
2024-02-15,1,-0.00540918801792129,0.0369091861468958
2024-02-15,1.5,-0.00831768120845662,0.0524468704162156
2024-02-15,2,-0.0110902416112755,0.0699291605549542
2024-02-15,2.5,-0.0138628020140944,0.0874114506936927
2024-02-15,3,-0.0166353624169132,0.104893740832431
2024-02-16,1,0.00169617795845345,0.0377379170196327
2024-02-16,1.5,0.00224042762665516,0.0550036026345877
2024-02-16,2,0.00298723683554022,0.073338136846117
2024-02-16,2.5,0.00373404604442527,0.0916726710576462
2024-02-16,3,0.00448085525331032,0.110007205269175
2024-02-20,1,0.00189782217418176,0.0386629909777133
2024-02-20,1.5,0.00302202906107802,0.0567369807793268
2024-02-20,2,0.00402937208143736,0.0756493077057691
2024-02-20,2.5,0.00503671510179669,0.0945616346322114
2024-02-20,3,0.00604405812215604,0.113473961558654
2024-02-21,1,0.00157156037698484,0.0384273268518598
2024-02-21,1.5,0.00244616577030265,0.0562767420397078
2024-02-21,2,0.00326155436040353,0.0750356560529437
2024-02-21,2.5,0.00407694295050441,0.0937945700661796
2024-02-21,3,0.00489233154060529,0.112553484079416
2024-02-22,1,0.00196120234925891,0.0745317844923805
2024-02-22,1.5,0.00321547033472314,0.0956917148107871
2024-02-22,2,0.00428729377963085,0.127588953081049
2024-02-22,2.5,0.00535911722453856,0.159486191351312
2024-02-22,3,0.00643094066944627,0.191383429621574
2024-02-23,1,-0.00120440340841885,0.0350977668770526
2024-02-23,1.5,-0.00191372958026791,0.0485782321190603
2024-02-23,2,-0.00255163944035721,0.064770976158747
2024-02-23,2.5,-0.00318954930044652,0.0809637201984338
2024-02-23,3,-0.00382745916053582,0.0971564642381205
2024-02-26,1,-0.0013200177978304,0.0745395162873602
2024-02-26,1.5,-0.000950442109450232,0.0957007270213494
2024-02-26,2,-0.00126725614593364,0.127600969361799
2024-02-26,2.5,-0.00158407018241705,0.159501211702249
2024-02-26,3,-0.00190088421890046,0.191401454042699
2024-02-27,1,0.00213902235260476,0.0745372399749519
2024-02-27,1.5,0.00278906379072075,0.0956471255277305
2024-02-27,2,0.003718751720961,0.127529500703641
2024-02-27,2.5,0.00464843965120125,0.159411875879551
2024-02-27,3,0.0055781275814415,0.191294251055461
2024-02-28,1,0.000674480190184456,0.0343409022656112
2024-02-28,1.5,0.00106884821212775,0.0486453153159645
2024-02-28,2,0.00142513094950366,0.064860420421286
2024-02-28,2.5,0.00178141368687958,0.0810755255266074
2024-02-28,3,0.00213769642425549,0.097290630631929
2024-02-29,1,0.00117988932382585,0.0341090849704643
2024-02-29,1.5,0.00183091100398362,0.0477602036815409
2024-02-29,2,0.00244121467197816,0.0636802715753879
2024-02-29,2.5,0.0030515183399727,0.0796003394692349
2024-02-29,3,0.00366182200796724,0.0955204073630818
2024-03-01,1,0.0044062778638455,0.0745039423629149
2024-03-01,1.5,0.00572893165334055,0.0955141042353195
2024-03-01,2,0.0076385755377874,0.127352138980426
2024-03-01,2.5,0.00954821942223425,0.159190173725532
2024-03-01,3,0.0114578633066811,0.191028208470639
2024-03-04,1,0.00443692194814167,0.0745235733817817
2024-03-04,1.5,0.00439632913919223,0.0955628033151805
2024-03-04,2,0.00586177218558964,0.127417071086907
2024-03-04,2.5,0.00732721523198705,0.159271338858634
2024-03-04,3,0.00879265827838446,0.191125606630361
2024-03-05,1,0.000972866350022731,0.0736074782831233
2024-03-05,1.5,0.00156523161477582,0.0943807739529519
2024-03-05,2,0.00208697548636777,0.125841031937269
2024-03-05,2.5,0.00260871935795971,0.157301289921587
2024-03-05,3,0.00313046322955165,0.188761547905904
2024-03-06,1,0.00200205976544366,0.0376102303486872
2024-03-06,1.5,0.00271143172413049,0.0548105305803382
2024-03-06,2,0.00361524229884066,0.073080707440451
2024-03-06,2.5,0.00451905287355082,0.0913508843005637
2024-03-06,3,0.00542286344826099,0.109621061160676
2024-03-07,1,-0.000327639779504033,0.036795360308771
2024-03-07,1.5,-0.000472028439872453,0.0522809984216431
2024-03-07,2,-0.000629371253163271,0.0697079978955241
2024-03-07,2.5,-0.000786714066454088,0.0871349973694051
2024-03-07,3,-0.000944056879744906,0.104561996843286
2024-03-08,1,0.00205803251244092,0.0367787936501078
2024-03-08,1.5,0.00297520750055282,0.0522730346074182
2024-03-08,2,0.00396694333407043,0.0696973794765576
2024-03-08,2.5,0.00495867916758804,0.087121724345697
