Date,Close,Open,High,Low
,SPLRCD,SPLRCD,SPLRCD,SPLRCD
2022.10.7,"1,109.73","1,133.37","1,134.92","1,103.60"
2022.10.6,"1,150.47","1,158.18","1,166.38","1,145.61"
2022.10.5,"1,158.71","1,146.02","1,165.85","1,134.82"
2022.10.4,"1,165.04","1,154.45","1,176.83","1,151.29"
2022.10.3,"1,125.04","1,121.29","1,135.83","1,107.20"
2022.9.30,"1,122.31","1,130.91","1,154.56","1,119.27"
2022.9.29,"1,143.25","1,164.62","1,165.31","1,132.06"
2022.9.28,"1,183.21","1,154.81","1,189.14","1,150.36"
2022.9.27,"1,150.92","1,167.54","1,176.59","1,139.14"
2022.9.26,"1,147.57","1,144.76","1,172.59","1,144.76"
2022.9.23,"1,149.64","1,161.79","1,162.83","1,134.91"
2022.9.22,"1,176.63","1,196.01","1,199.93","1,170.48"
2022.9.21,"1,202.64","1,234.57","1,246.76","1,202.54"
2022.9.20,"1,231.86","1,240.83","1,245.30","1,221.67"
2022.9.19,"1,253.01","1,226.06","1,253.30","1,224.45"
2022.9.16,"1,236.40","1,226.91","1,238.13","1,218.14"
2022.9.15,"1,246.84","1,250.74","1,272.97","1,241.03"
2022.9.14,"1,255.20","1,244.39","1,259.37","1,237.20"
2022.9.13,"1,239.14","1,265.57","1,271.53","1,235.57"
2022.9.12,"1,307.33","1,297.71","1,311.72","1,297.71"
2022.9.9,"1,289.97","1,272.86","1,292.27","1,272.26"
2022.9.7,"1,254.70","1,217.73","1,256.28","1,217.64"
2022.9.6,"1,217.26","1,225.92","1,228.54","1,200.12"
2022.9.2,"1,221.30","1,246.91","1,250.30","1,213.80"
2022.9.1,"1,231.63","1,212.60","1,232.61","1,200.15"
2022.8.31,"1,221.06","1,238.89","1,243.98","1,220.90"
2022.8.30,"1,234.06","1,259.54","1,261.73","1,221.74"
2022.8.29,"1,247.91","1,242.62","1,258.31","1,240.49"
2022.8.26,"1,254.71","1,306.56","1,310.97","1,254.60"
2022.8.25,"1,305.34","1,297.00","1,306.59","1,287.86"
2022.8.24,"1,288.69","1,279.38","1,301.97","1,277.95"
2022.8.23,"1,283.91","1,282.11","1,293.40","1,276.98"
2022.8.22,"1,279.80","1,294.87","1,296.18","1,277.42"
2022.8.19,"1,317.25","1,332.54","1,335.07","1,313.15"
2022.8.18,"1,345.50","1,343.95","1,348.69","1,336.53"
2022.8.17,"1,346.02","1,346.26","1,359.71","1,336.79"
2022.8.16,"1,361.28","1,348.76","1,375.13","1,344.00"
2022.8.15,"1,346.60","1,333.22","1,350.54","1,332.97"
2022.8.12,"1,338.45","1,317.86","1,338.45","1,307.01"
2022.8.11,"1,308.41","1,329.71","1,333.61","1,304.30"
2022.8.10,"1,317.11","1,318.50","1,322.44","1,302.06"
2022.8.9,"1,280.32","1,293.25","1,296.56","1,272.95"
2022.8.8,"1,300.29","1,309.28","1,328.33","1,295.17"
2022.8.5,"1,296.45","1,300.63","1,315.20","1,289.59"
2022.8.4,"1,318.30","1,315.82","1,322.07","1,307.46"
2022.8.3,"1,311.19","1,292.72","1,317.27","1,289.16"
2022.8.2,"1,279.01","1,280.80","1,301.87","1,275.85"
2022.8.1,"1,288.07","1,282.10","1,307.21","1,275.51"
2022.7.29,"1,281.51","1,264.43","1,286.96","1,254.51"
2022.7.28,"1,229.07","1,216.06","1,231.23","1,196.18"
2022.7.27,"1,208.91","1,179.90","1,214.78","1,177.27"
2022.7.26,"1,164.09","1,177.26","1,180.86","1,161.77"
2022.7.25,"1,203.88","1,215.73","1,216.22","1,195.99"
2022.7.22,"1,214.18","1,229.27","1,238.01","1,206.54"
2022.7.21,"1,222.21","1,201.79","1,222.85","1,192.39"
2022.7.20,"1,195.35","1,176.91","1,197.87","1,175.24"
2022.7.19,"1,174.62","1,156.38","1,176.75","1,146.60"
2022.7.18,"1,139.45","1,151.75","1,166.02","1,135.59"
2022.7.15,"1,136.97","1,132.58","1,142.25","1,125.62"
2022.7.14,"1,117.90","1,109.29","1,119.73","1,093.04"
2022.7.13,"1,118.62","1,088.03","1,128.22","1,083.10"
2022.7.12,"1,109.08","1,121.33","1,133.93","1,102.11"
2022.7.11,"1,117.23","1,142.02","1,143.77","1,114.46"
2022.7.8,"1,148.97","1,140.18","1,157.38","1,134.05"
2022.7.7,"1,149.16","1,124.23","1,151.69","1,123.47"
2022.7.6,"1,121.30","1,122.54","1,131.70","1,108.54"
2022.7.5,"1,124.00","1,081.79","1,125.01","1,075.24"
2022.7.1,"1,098.96","1,080.80","1,099.61","1,076.31"
2022.6.30,"1,077.78","1,082.34","1,090.99","1,056.14"
2022.6.29,"1,094.65","1,093.35","1,102.50","1,082.92"
2022.6.28,"1,094.58","1,142.83","1,156.08","1,094.02"
2022.6.27,"1,140.53","1,159.48","1,165.01","1,137.05"
2022.6.24,"1,153.04","1,117.83","1,153.63","1,114.35"
2022.6.23,"1,111.48","1,101.73","1,114.64","1,086.04"
2022.6.22,"1,093.76","1,082.92","1,115.94","1,081.80"
2022.6.21,"1,095.27","1,084.34","1,107.46","1,084.34"
2022.6.17,"1,065.21","1,050.21","1,074.28","1,050.21"
2022.6.16,"1,052.38","1,075.60","1,075.60","1,039.99"
2022.6.15,"1,104.97","1,081.14","1,117.01","1,080.28"
2022.6.14,"1,072.55","1,080.57","1,087.49","1,063.61"
2022.6.13,"1,075.20","1,089.04","1,100.16","1,067.00"
2022.6.10,"1,127.72","1,152.37","1,157.80","1,124.29"
2022.6.9,"1,176.70","1,199.43","1,212.85","1,176.62"
2022.6.8,"1,200.18","1,204.42","1,218.03","1,197.35"
2022.6.7,"1,208.40","1,191.26","1,211.79","1,180.81"
2022.6.6,"1,212.90","1,221.22","1,231.07","1,206.24"
2022.6.3,"1,200.56","1,211.35","1,219.25","1,195.50"
2022.6.2,"1,235.79","1,199.86","1,236.84","1,195.46"
2022.6.1,"1,199.49","1,218.13","1,226.42","1,191.69"
2022.5.31,"1,209.68","1,204.48","1,222.30","1,185.24"
2022.5.27,"1,200.50","1,175.56","1,200.62","1,175.56"
2022.5.26,"1,160.27","1,118.98","1,169.34","1,118.98"
2022.5.25,"1,107.37","1,070.41","1,117.33","1,070.41"
2022.5.24,"1,077.39","1,085.64","1,089.70","1,062.09"
2022.5.23,"1,105.91","1,102.52","1,109.17","1,078.05"
2022.5.20,"1,098.91","1,125.55","1,127.58","1,067.79"
2022.5.19,"1,116.01","1,110.66","1,134.75","1,102.63"
2022.5.18,"1,114.57","1,161.73","1,162.96","1,106.43"
2022.5.17,"1,193.30","1,184.70","1,194.37","1,161.86"
2022.5.16,"1,162.17","1,183.82","1,183.82","1,159.48"
2022.5.13,"1,187.30","1,165.95","1,191.69","1,156.86"
2022.5.12,"1,140.55","1,111.26","1,167.95","1,104.01"
2022.5.11,"1,131.55","1,170.05","1,182.23","1,128.93"
2022.5.10,"1,173.40","1,202.47","1,209.18","1,157.60"
2022.5.9,"1,176.90","1,204.37","1,219.42","1,170.91"
2022.5.6,"1,229.22","1,238.77","1,252.28","1,208.50"
2022.5.5,"1,245.49","1,312.62","1,312.62","1,230.91"
2022.5.4,"1,322.39","1,283.63","1,323.51","1,260.80"
2022.5.3,"1,285.71","1,288.49","1,294.38","1,275.43"
2022.5.2,"1,289.46","1,271.10","1,289.99","1,249.14"
2022.4.29,"1,272.15","1,312.32","1,323.56","1,268.59"
2022.4.27,"1,321.53","1,331.82","1,349.97","1,313.19"
2022.4.25,"1,391.88","1,370.19","1,392.85","1,361.24"
2022.4.22,"1,381.16","1,412.57","1,416.94","1,379.78"
2022.4.21,"1,414.75","1,468.50","1,477.59","1,410.17"
2022.4.20,"1,432.40","1,455.47","1,457.21","1,430.36"
2022.4.19,"1,452.09","1,409.97","1,454.51","1,409.97"
2022.4.18,"1,411.01","1,403.27","1,418.83","1,396.19"
2022.4.14,"1,406.28","1,424.00","1,433.46","1,405.80"
2022.4.13,"1,428.73","1,392.08","1,431.45","1,388.79"
2022.4.12,"1,393.73","1,407.68","1,424.21","1,388.37"
2022.4.11,"1,390.93","1,396.46","1,417.39","1,389.71"
2022.4.8,"1,417.79","1,426.96","1,435.23","1,414.24"
2022.4.7,"1,431.67","1,423.61","1,439.87","1,403.06"
2022.4.6,"1,426.11","1,444.42","1,444.42","1,414.16"
2022.4.5,"1,464.66","1,492.97","1,499.61","1,460.65"
2022.4.4,"1,499.93","1,465.16","1,500.06","1,457.27"
2022.4.1,"1,465.81","1,469.63","1,475.65","1,457.62"
2022.3.31,"1,462.69","1,489.55","1,490.62","1,462.69"
2022.3.30,"1,491.74","1,508.29","1,510.12","1,484.45"
2022.3.29,"1,514.67","1,509.66","1,520.73","1,496.98"
2022.3.28,"1,491.67","1,467.95","1,491.84","1,465.50"
2022.3.25,"1,452.85","1,454.72","1,459.99","1,439.27"
2022.3.24,"1,454.10","1,449.60","1,455.41","1,432.85"
2022.3.23,"1,443.52","1,450.62","1,468.40","1,441.89"
2022.3.22,"1,461.51","1,433.29","1,466.49","1,433.29"
2022.3.21,"1,426.62","1,438.26","1,447.09","1,413.56"
2022.3.18,"1,437.52","1,403.67","1,438.53","1,397.28"
2022.3.17,"1,406.86","1,374.05","1,406.88","1,367.61"
2022.3.16,"1,381.12","1,349.63","1,381.25","1,338.54"
2022.3.15,"1,336.34","1,302.36","1,340.81","1,298.84"
2022.3.14,"1,292.55","1,314.10","1,323.94","1,285.33"
2022.3.11,"1,315.58","1,352.60","1,352.97","1,314.42"
2022.3.10,"1,339.59","1,329.99","1,344.23","1,318.60"
2022.3.9,"1,324.23","1,314.22","1,331.71","1,311.33"
2022.3.8,"1,286.51","1,284.28","1,326.41","1,273.13"
2022.3.7,"1,285.79","1,354.91","1,356.29","1,285.72"
2022.3.4,"1,350.60","1,367.47","1,367.47","1,336.38"
2022.3.3,"1,371.33","1,404.71","1,413.25","1,364.43"
2022.3.2,"1,403.51","1,382.46","1,408.93","1,376.36"
2022.3.1,"1,376.75","1,393.82","1,398.89","1,367.13"
2022.2.28,"1,395.46","1,380.67","1,401.65","1,371.17"
2022.2.25,"1,387.08","1,366.14","1,387.13","1,346.46"
2022.2.24,"1,361.39","1,280.94","1,363.60","1,273.22"
2022.2.23,"1,327.63","1,382.65","1,388.26","1,325.51"
2022.2.22,"1,374.62","1,405.34","1,408.98","1,357.98"
2022.2.18,"1,417.74","1,430.10","1,435.51","1,403.95"
2022.2.17,"1,427.80","1,458.29","1,465.49","1,426.35"
2022.2.16,"1,465.45","1,454.59","1,469.87","1,446.44"
2022.2.15,"1,461.56","1,451.64","1,463.63","1,449.43"
2022.2.14,"1,431.81","1,423.78","1,451.08","1,416.19"
2022.2.11,"1,423.52","1,464.70","1,470.93","1,416.73"
2022.2.10,"1,464.90","1,478.82","1,493.29","1,456.31"
2022.2.9,"1,491.38","1,486.39","1,502.06","1,485.31"
2022.2.8,"1,474.98","1,451.81","1,477.89","1,441.23"
2022.2.7,"1,453.17","1,461.11","1,479.18","1,447.84"
2022.2.4,"1,456.33","1,447.35","1,474.55","1,424.38"
2022.2.3,"1,403.89","1,419.33","1,437.13","1,401.90"
2022.2.2,"1,455.87","1,472.49","1,472.49","1,441.65"
2022.2.1,"1,463.56","1,457.65","1,465.62","1,434.03"
2022.1.31,"1,454.45","1,405.87","1,454.81","1,403.45"
2022.1.28,"1,401.07","1,370.94","1,401.07","1,348.94"
2022.1.27,"1,369.52","1,410.22","1,416.50","1,367.27"
2022.1.26,"1,401.35","1,437.31","1,448.51","1,383.40"
2022.1.25,"1,405.90","1,414.58","1,427.76","1,389.04"
2022.1.24,"1,431.83","1,383.29","1,433.65","1,349.74"
2022.1.21,"1,414.67","1,454.70","1,459.60","1,413.00"
2022.1.20,"1,459.92","1,495.98","1,514.57","1,457.71"
2022.1.19,"1,488.84","1,520.84","1,527.15","1,488.29"
2022.1.18,"1,516.22","1,526.07","1,529.70","1,510.32"
2022.1.14,"1,545.90","1,545.66","1,552.73","1,524.94"
2022.1.13,"1,552.86","1,591.81","1,597.79","1,550.21"
2022.1.12,"1,585.81","1,586.02","1,595.06","1,573.22"
2022.1.11,"1,575.82","1,557.93","1,579.96","1,546.88"
2022.1.10,"1,559.68","1,551.40","1,560.24","1,515.01"
2022.1.7,"1,569.02","1,597.83","1,601.66","1,564.41"
2022.1.6,"1,595.36","1,596.34","1,606.44","1,572.03"
2022.1.5,"1,600.61","1,643.02","1,645.55","1,600.47"
2022.1.4,"1,644.07","1,656.71","1,666.03","1,634.85"
2022.1.3,"1,655.17","1,639.59","1,655.29","1,630.10"
2021.12.31,"1,610.76","1,615.77","1,622.18","1,610.04"
2021.12.30,"1,615.42","1,617.27","1,630.03","1,614.34"
2021.12.29,"1,621.56","1,622.60","1,626.28","1,611.86"
2021.12.28,"1,619.34","1,621.28","1,627.37","1,615.54"
2021.12.27,"1,617.45","1,607.63","1,623.04","1,605.65"
2021.12.23,"1,604.10","1,585.76","1,608.23","1,583.19"
2021.12.22,"1,584.40","1,561.35","1,585.90","1,558.18"
2021.12.21,"1,557.45","1,536.18","1,557.82","1,522.00"
2021.12.20,"1,519.53","1,530.34","1,530.34","1,504.38"
2021.12.17,"1,545.06","1,541.02","1,560.76","1,528.65"
2021.12.16,"1,552.64","1,594.25","1,598.17","1,550.42"
2021.12.15,"1,588.05","1,560.89","1,589.10","1,538.79"
2021.12.14,"1,565.80","1,557.55","1,570.53","1,548.14"
2021.12.13,"1,575.00","1,606.22","1,607.40","1,571.14"
2021.12.10,"1,614.44","1,614.99","1,616.73","1,592.80"
2021.12.9,"1,606.72","1,627.63","1,630.69","1,606.43"
2021.12.8,"1,634.45","1,631.68","1,636.62","1,621.87"
2021.12.7,"1,629.91","1,617.11","1,636.33","1,615.07"
2021.12.6,"1,592.34","1,578.37","1,607.50","1,558.68"
2021.12.3,"1,574.74","1,607.67","1,616.19","1,558.30"
2021.12.2,"1,604.24","1,593.24","1,613.65","1,583.93"
2021.12.1,"1,585.73","1,633.32","1,647.03","1,585.58"
2021.11.30,"1,615.83","1,636.32","1,644.77","1,607.19"
2021.11.29,"1,639.09","1,630.48","1,651.03","1,630.48"
2021.11.26,"1,612.87","1,643.55","1,643.55","1,610.70"
2021.11.25,"1,656.62","1,638.42","1,661.70","1,629.05"
2021.11.24,"1,656.62","1,638.42","1,661.70","1,629.05"
2021.11.23,"1,653.96","1,664.74","1,675.82","1,631.43"
2021.11.22,"1,664.42","1,682.44","1,699.45","1,658.93"
2021.11.19,"1,673.27","1,669.41","1,681.10","1,667.13"
2021.11.18,"1,667.62","1,652.39","1,669.08","1,646.49"
2021.11.17,"1,643.14","1,643.92","1,653.48","1,639.16"
2021.11.16,"1,633.55","1,612.32","1,638.03","1,612.32"
2021.11.15,"1,611.39","1,613.24","1,618.74","1,603.11"
2021.11.12,"1,611.82","1,604.46","1,614.33","1,594.31"
2021.11.11,"1,604.62","1,624.94","1,625.17","1,603.63"
2021.11.10,"1,608.69","1,609.47","1,635.29","1,590.50"
2021.11.9,"1,619.71","1,648.80","1,651.38","1,612.28"
2021.11.8,"1,641.88","1,648.76","1,664.14","1,641.46"
2021.11.5,"1,664.89","1,661.57","1,676.90","1,661.02"
2021.11.4,"1,652.45","1,633.27","1,659.51","1,633.04"
2021.11.3,"1,628.22","1,598.51","1,629.36","1,596.67"
2021.11.2,"1,598.81","1,594.75","1,608.27","1,590.52"
2021.11.1,"1,608.80","1,595.40","1,609.04","1,585.90"
2021.10.29,"1,585.72","1,562.04","1,586.72","1,557.63"
2021.10.28,"1,586.11","1,576.52","1,591.85","1,572.65"
2021.10.27,"1,564.73","1,566.76","1,578.87","1,564.23"
2021.10.26,"1,560.96","1,564.99","1,591.29","1,554.51"
2021.10.25,"1,557.28","1,536.99","1,564.36","1,529.43"
2021.10.22,"1,525.03","1,533.14","1,536.51","1,519.09"
2021.10.21,"1,535.20","1,512.00","1,536.11","1,512.00"
2021.10.20,"1,514.23","1,517.51","1,521.41","1,511.26"
2021.10.19,"1,516.53","1,523.03","1,523.59","1,514.90"
2021.10.18,"1,520.90","1,502.46","1,521.77","1,498.62"
2021.10.15,"1,502.87","1,483.50","1,503.21","1,483.50"
2021.10.14,"1,476.89","1,467.85","1,479.66","1,467.85"
2021.10.13,"1,462.48","1,456.17","1,465.66","1,451.44"
2021.10.12,"1,454.24","1,452.28","1,460.05","1,448.31"
2021.10.11,"1,444.38","1,453.13","1,461.04","1,444.23"
2021.10.8,"1,451.37","1,459.36","1,460.56","1,450.69"
2021.10.7,"1,458.03","1,445.37","1,463.83","1,445.37"
2021.10.6,"1,436.47","1,424.03","1,437.64","1,416.31"
2021.10.5,"1,430.49","1,425.69","1,443.27","1,425.69"
2021.10.4,"1,423.17","1,441.84","1,443.19","1,418.60"
2021.10.1,"1,438.51","1,433.59","1,444.39","1,421.07"
2021.9.30,"1,429.69","1,452.90","1,453.39","1,429.45"
2021.9.29,"1,450.93","1,453.97","1,465.90","1,448.14"
2021.9.28,"1,450.27","1,476.84","1,476.84","1,442.99"
2021.9.27,"1,479.96","1,466.68","1,484.24","1,465.40"
2021.9.24,"1,474.29","1,467.03","1,475.76","1,459.10"
2021.9.23,"1,469.77","1,460.13","1,475.62","1,460.13"
2021.9.22,"1,454.97","1,442.58","1,460.82","1,440.93"
2021.9.21,"1,436.09","1,442.07","1,447.54","1,432.09"
2021.9.20,"1,434.90","1,453.29","1,453.29","1,416.19"
2021.9.17,"1,469.69","1,474.24","1,481.34","1,466.46"
2021.9.16,"1,475.27","1,465.58","1,478.75","1,463.04"
2021.9.15,"1,468.74","1,457.36","1,471.37","1,445.28"
2021.9.14,"1,459.13","1,466.81","1,469.56","1,453.87"
2021.9.13,"1,463.93","1,469.23","1,469.24","1,451.99"
2021.9.10,"1,461.86","1,478.52","1,479.98","1,461.61"
2021.9.9,"1,470.27","1,474.08","1,484.23","1,470.17"
2021.9.8,"1,474.34","1,473.38","1,478.48","1,462.68"
2021.9.7,"1,472.04","1,467.72","1,475.86","1,466.97"
2021.9.3,"1,466.71","1,461.56","1,467.26","1,456.46"
2021.9.2,"1,466.60","1,472.06","1,476.43","1,464.52"
2021.9.1,"1,467.67","1,473.03","1,477.20","1,466.66"
2021.8.31,"1,468.09","1,462.98","1,468.53","1,457.34"
2021.8.30,"1,462.61","1,453.42","1,467.91","1,452.36"
2021.8.27,"1,449.28","1,440.00","1,451.40","1,436.67"
2021.8.26,"1,436.34","1,443.94","1,443.99","1,432.73"
2021.8.25,"1,446.91","1,443.07","1,448.63","1,440.36"
2021.8.24,"1,442.39","1,437.17","1,446.32","1,435.54"
2021.8.23,"1,431.48","1,416.54","1,435.26","1,416.54"
2021.8.20,"1,412.34","1,403.14","1,412.80","1,401.11"
2021.8.19,"1,399.31","1,397.91","1,410.35","1,391.84"
2021.8.18,"1,408.08","1,405.59","1,422.60","1,404.71"
2021.8.17,"1,406.03","1,425.74","1,425.74","1,395.18"
2021.8.16,"1,439.24","1,438.66","1,439.95","1,421.24"
2021.8.13,"1,444.70","1,449.17","1,450.33","1,441.72"
2021.8.12,"1,448.94","1,447.04","1,449.77","1,437.42"
2021.8.11,"1,447.53","1,449.24","1,450.79","1,441.98"
2021.8.10,"1,445.76","1,442.62","1,450.89","1,440.58"
2021.8.9,"1,442.15","1,444.61","1,445.67","1,438.73"
2021.8.6,"1,444.09","1,455.82","1,456.59","1,442.56"
2021.8.5,"1,454.77","1,444.90","1,456.00","1,444.58"
2021.8.4,"1,441.60","1,451.91","1,453.92","1,441.56"
2021.8.3,"1,453.86","1,446.81","1,454.49","1,435.87"
2021.8.2,"1,442.73","1,449.55","1,452.91","1,440.98"
2021.7.30,"1,438.71","1,438.44","1,452.56","1,435.25"
2021.7.29,"1,479.77","1,472.94","1,483.79","1,472.34"
2021.7.28,"1,467.37","1,469.81","1,475.40","1,460.96"
2021.7.27,"1,470.72","1,487.30","1,487.30","1,455.91"
2021.7.26,"1,487.96","1,478.58","1,488.63","1,474.96"
2021.7.23,"1,476.62","1,468.07","1,478.72","1,465.77"
2021.7.22,"1,464.10","1,455.48","1,465.24","1,453.90"
2021.7.21,"1,455.63","1,448.85","1,455.72","1,446.43"
2021.7.20,"1,443.90","1,421.82","1,447.81","1,416.61"
2021.7.19,"1,419.47","1,417.15","1,419.79","1,403.26"
2021.7.16,"1,435.67","1,458.83","1,459.96","1,434.38"
2021.7.15,"1,453.89","1,461.17","1,467.30","1,444.84"
2021.7.14,"1,463.27","1,469.29","1,475.10","1,461.81"
2021.7.13,"1,465.77","1,481.87","1,485.38","1,464.32"
2021.7.12,"1,483.20","1,477.59","1,483.39","1,476.13"
2021.7.9,"1,474.52","1,469.38","1,475.53","1,467.09"
2021.7.8,"1,462.90","1,444.59","1,468.97","1,435.60"
2021.7.7,"1,464.22","1,470.23","1,473.35","1,454.97"
2021.7.6,"1,464.35","1,457.11","1,465.57","1,448.84"
2021.7.2,"1,453.51","1,442.26","1,453.64","1,440.44"
2021.7.1,"1,438.01","1,433.94","1,438.90","1,432.52"
2021.6.30,"1,431.82","1,429.97","1,438.87","1,429.46"
2021.6.29,"1,431.18","1,428.43","1,433.56","1,427.00"
2021.6.28,"1,427.93","1,425.20","1,429.06","1,419.99"
2021.6.25,"1,424.04","1,433.31","1,433.93","1,422.00"
2021.6.24,"1,419.67","1,427.16","1,431.79","1,416.62"
2021.6.23,"1,418.42","1,411.94","1,421.36","1,411.80"
2021.6.22,"1,409.61","1,395.83","1,415.18","1,395.83"
2021.6.21,"1,395.05","1,390.49","1,398.83","1,385.85"
2021.6.18,"1,387.66","1,386.09","1,393.25","1,382.69"
2021.6.17,"1,394.17","1,383.57","1,398.47","1,382.14"
2021.6.16,"1,385.81","1,385.25","1,389.42","1,373.64"
2021.6.15,"1,383.59","1,389.95","1,389.95","1,379.05"
2021.6.14,"1,390.18","1,388.86","1,392.27","1,382.38"
2021.6.11,"1,388.59","1,383.64","1,388.62","1,381.73"
2021.6.10,"1,381.89","1,375.06","1,382.47","1,373.51"
2021.6.9,"1,372.46","1,381.47","1,384.01","1,372.28"
2021.6.8,"1,378.83","1,375.08","1,383.03","1,369.61"
2021.6.7,"1,365.69","1,364.64","1,366.63","1,355.48"
2021.6.4,"1,366.39","1,363.48","1,367.25","1,359.80"
2021.6.3,"1,355.34","1,364.87","1,366.83","1,353.87"
2021.6.2,"1,372.09","1,378.03","1,378.88","1,366.47"
2021.6.1,"1,377.60","1,388.67","1,389.08","1,375.44"
2021.5.28,"1,380.08","1,387.14","1,387.85","1,378.27"
2021.5.27,"1,383.22","1,383.20","1,387.21","1,379.79"
2021.5.26,"1,380.45","1,374.17","1,386.60","1,373.02"
2021.5.25,"1,368.17","1,369.00","1,374.78","1,358.21"
2021.5.24,"1,363.71","1,354.87","1,369.43","1,353.10"
2021.5.21,"1,349.99","1,364.24","1,365.34","1,348.84"
2021.5.20,"1,357.97","1,352.20","1,360.53","1,351.25"
2021.5.19,"1,345.15","1,342.01","1,345.41","1,327.73"
2021.5.18,"1,355.28","1,368.33","1,375.93","1,355.01"
2021.5.17,"1,366.27","1,364.19","1,369.30","1,354.25"
2021.5.14,"1,366.70","1,353.24","1,369.07","1,352.55"
2021.5.13,"1,342.55","1,339.46","1,355.16","1,328.49"
2021.5.12,"1,333.34","1,368.65","1,369.53","1,331.17"
2021.5.11,"1,378.57","1,369.18","1,384.12","1,357.19"
2021.5.10,"1,391.39","1,416.72","1,416.76","1,391.26"
2021.5.7,"1,419.11","1,409.46","1,423.62","1,405.98"
2021.5.6,"1,407.91","1,405.51","1,408.94","1,393.19"
2021.5.5,"1,403.43","1,418.55","1,422.06","1,401.24"
2021.5.4,"1,408.74","1,417.56","1,417.72","1,392.39"
2021.5.3,"1,426.40","1,441.62","1,443.96","1,424.33"
2021.4.30,"1,435.89","1,434.96","1,443.38","1,430.36"
2021.4.29,"1,431.56","1,439.01","1,442.07","1,418.54"
2021.4.28,"1,429.92","1,427.39","1,438.78","1,426.28"
2021.4.27,"1,429.92","1,432.46","1,437.02","1,426.70"
2021.4.26,"1,431.35","1,428.37","1,433.38","1,419.26"
2021.4.23,"1,422.50","1,411.67","1,428.54","1,407.90"
2021.4.22,"1,408.02","1,424.50","1,427.39","1,403.04"
2021.4.21,"1,424.56","1,400.79","1,424.98","1,398.95"
2021.4.20,"1,406.37","1,420.95","1,422.70","1,396.47"
2021.4.19,"1,423.77","1,432.69","1,435.18","1,420.20"
2021.4.16,"1,440.19","1,429.62","1,441.61","1,428.04"
2021.4.15,"1,429.00","1,427.29","1,430.16","1,421.68"
2021.4.14,"1,417.17","1,436.38","1,441.16","1,415.04"
2021.4.13,"1,434.00","1,423.67","1,437.00","1,421.89"
2021.4.12,"1,419.30","1,410.56","1,420.72","1,409.33"
2021.4.9,"1,411.45","1,394.97","1,411.45","1,392.99"
2021.4.8,"1,395.27","1,394.56","1,399.42","1,388.08"
2021.4.7,"1,388.64","1,388.48","1,396.32","1,386.76"
2021.4.6,"1,389.56","1,383.61","1,395.41","1,383.17"
2021.4.5,"1,385.00","1,372.07","1,389.36","1,372.07"
2021.4.1,"1,354.13","1,352.31","1,354.88","1,348.49"
2021.3.31,"1,340.91","1,335.16","1,348.86","1,332.77"
2021.3.30,"1,329.93","1,315.53","1,332.72","1,308.48"
2021.3.29,"1,320.01","1,323.84","1,328.64","1,310.22"
2021.3.26,"1,325.34","1,319.04","1,325.79","1,302.17"
2021.3.25,"1,314.78","1,297.38","1,319.69","1,292.68"
2021.3.24,"1,307.10","1,332.93","1,339.48","1,307.08"
2021.3.23,"1,327.23","1,337.96","1,345.70","1,324.05"
2021.3.22,"1,336.81","1,333.50","1,347.58","1,331.62"
2021.3.19,"1,328.16","1,315.22","1,329.77","1,304.28"
2021.3.18,"1,317.66","1,339.86","1,344.73","1,316.38"
2021.3.17,"1,352.82","1,327.98","1,359.07","1,323.88"
2021.3.16,"1,334.07","1,347.80","1,350.47","1,328.28"
2021.3.15,"1,345.76","1,330.56","1,345.95","1,325.25"
2021.3.12,"1,330.13","1,313.22","1,330.83","1,310.45"
2021.3.11,"1,328.75","1,325.50","1,334.09","1,318.95"
2021.3.10,"1,308.34","1,317.50","1,326.09","1,299.09"
2021.3.9,"1,303.32","1,282.61","1,312.11","1,276.34"
2021.3.8,"1,255.55","1,263.73","1,283.81","1,255.13"
2021.3.5,"1,257.91","1,257.89","1,261.13","1,201.65"
2021.3.4,"1,248.92","1,274.73","1,284.42","1,227.41"
2021.3.3,"1,274.68","1,303.46","1,309.05","1,274.42"
2021.3.2,"1,305.77","1,323.40","1,327.47","1,305.69"
2021.3.1,"1,322.61","1,307.53","1,323.94","1,305.71"
2021.2.26,"1,294.47","1,301.37","1,309.21","1,275.36"
2021.2.25,"1,287.06","1,326.77","1,334.88","1,280.77"
2021.2.24,"1,335.27","1,323.00","1,336.88","1,308.22"
2021.2.23,"1,325.41","1,309.14","1,331.41","1,279.09"
2021.2.22,"1,331.88","1,348.86","1,351.73","1,331.62"
2021.2.19,"1,361.14","1,376.97","1,378.12","1,359.65"
2021.2.18,"1,373.25","1,359.17","1,377.20","1,356.69"
2021.2.17,"1,371.36","1,354.29","1,373.08","1,349.42"
2021.2.16,"1,362.48","1,367.67","1,373.84","1,358.67"
2021.2.12,"1,368.53","1,359.76","1,368.89","1,355.95"
2021.2.11,"1,366.17","1,372.43","1,377.68","1,359.86"
2021.2.10,"1,370.33","1,385.95","1,386.26","1,359.42"
2021.2.9,"1,383.37","1,386.51","1,390.72","1,382.36"
2021.2.8,"1,391.36","1,392.69","1,395.85","1,382.91"
2021.2.5,"1,385.96","1,374.95","1,391.58","1,374.33"
2021.2.4,"1,373.38","1,367.66","1,373.46","1,360.27"
2021.2.3,"1,360.28","1,378.08","1,378.91","1,360.13"
